ASV,Timepoint,treatment_diff,Treatment,condval,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_ID,label,plastic_present,mode
3c7c28d4e385a225f2bd267e1e5c00f0,T5,0.6632086829,ambient,-0.0457965583,Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Paramoebidae,,ASV3924,Paramoebidae (ASV3924),N,heterotroph
3c7c28d4e385a225f2bd267e1e5c00f0,T5,0.6632086829,stress,0.6174121246,Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Paramoebidae,,ASV3924,Paramoebidae (ASV3924),N,heterotroph
3c7c28d4e385a225f2bd267e1e5c00f0,T6,-0.1959600411,ambient,-0.01438685429,Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Paramoebidae,,ASV3924,Paramoebidae (ASV3924),N,heterotroph
3c7c28d4e385a225f2bd267e1e5c00f0,T6,-0.1959600411,stress,-0.2103468954,Amoebozoa;Discosea;Flabellinia;Dactylopodida;Paramoebidae,Amoebozoa,Discosea,Flabellinia,Dactylopodida,Paramoebidae,Paramoebidae,,ASV3924,Paramoebidae (ASV3924),N,heterotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T0,1.282983384,ambient,-0.1527605768,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T0,1.282983384,stress,1.130222807,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T1,-0.05794337396,ambient,-0.009393063936,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T1,-0.05794337396,stress,-0.0673364379,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T2,-0.04979256058,ambient,-0.007938767464,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T2,-0.04979256058,stress,-0.05773132805,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T3,-0.04313712317,ambient,-0.009309083457,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T3,-0.04313712317,stress,-0.05244620663,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T4,-0.02249656577,ambient,-0.01266518414,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T4,-0.02249656577,stress,-0.03516174992,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T5,-0.05343309739,ambient,-0.01164427784,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T5,-0.05343309739,stress,-0.06507737523,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T6,-0.1080900897,ambient,-0.01610217502,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
ef358c7c88cc2e5a1465fe47dcaf8646,T6,-0.1080900897,stress,-0.1241922648,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3172,Paraphysomonas (ASV3172),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T0,1.800849625,ambient,-0.4209473139,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T0,1.800849625,stress,1.379902311,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T1,-1.063419463,ambient,0.8324300368,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T1,-1.063419463,stress,-0.2309894265,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T2,-0.03202579971,ambient,-0.02574938092,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T2,-0.03202579971,stress,-0.05777518063,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T3,-0.01502978708,ambient,-0.03213545905,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T3,-0.01502978708,stress,-0.04716524613,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T4,0.001036081658,ambient,-0.0402383436,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T4,0.001036081658,stress,-0.03920226194,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T5,-0.01881310186,ambient,-0.04155730558,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T5,-0.01881310186,stress,-0.06037040744,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T6,-0.07302161324,ambient,-0.05791921067,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
a8803bdb12af296861adbafe51a87fc9,T6,-0.07302161324,stress,-0.1309408239,Straminipila;Chrysophyta;Chrysophyceae;Chromulinales;Paraphysomonadaceae;Paraphysomonas;imperforata;tree1.8,Straminipila,Chrysophyta,Chrysophyceae,Chromulinales,Paraphysomonadaceae,Paraphysomonas,imperforata;tree1.8,ASV3178,Paraphysomonas (ASV3178),Y,mixotroph
fc81323ba739ea880265ae89cca07ee2,T0,-0.2201305523,ambient,-0.04898015343,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T0,-0.2201305523,stress,-0.2691107058,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T1,-0.1526532965,ambient,-0.02981858218,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T1,-0.1526532965,stress,-0.1824718787,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T2,0.3814412642,ambient,-0.05828040439,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T2,0.3814412642,stress,0.3231608598,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T3,0.4821864143,ambient,-0.08004621186,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T3,0.4821864143,stress,0.4021402024,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T4,0.6405772415,ambient,-0.1160176386,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T4,0.6405772415,stress,0.5245596029,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T5,-0.6135677103,ambient,0.6430114826,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T5,-0.6135677103,stress,0.02944377226,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T6,0.3535114876,ambient,-0.1168019617,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
fc81323ba739ea880265ae89cca07ee2,T6,0.3535114876,stress,0.2367095258,Straminipila;Phaeophyta;Phaeophyceae,Straminipila,Phaeophyta,Phaeophyceae,NA,NA,Phaeophyceae,,ASV3199,Phaeophyceae (ASV3199),Y,autotroph
d28a43868d75da51cd2bc954d2708d37,T0,-0.3155378021,ambient,-0.01683420156,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T0,-0.3155378021,stress,-0.3323720036,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T1,0.2792290307,ambient,-0.02631768732,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T1,0.2792290307,stress,0.2529113434,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T2,0.4046171258,ambient,-0.02775913894,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T2,0.4046171258,stress,0.3768579868,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T3,0.8329669957,ambient,-0.06506502058,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T3,0.8329669957,stress,0.7679019752,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T4,0.7503097961,ambient,-0.07032643395,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T4,0.7503097961,stress,0.6799833622,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T5,0.2272999018,ambient,-0.02865747493,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T5,0.2272999018,stress,0.1986424269,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T6,-0.415258878,ambient,-0.01300928147,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
d28a43868d75da51cd2bc954d2708d37,T6,-0.415258878,stress,-0.4282681595,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4477,Picochlorum (ASV4477),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T0,-0.4028204089,ambient,-0.01337229738,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T0,-0.4028204089,stress,-0.4161927063,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T1,0.7609499802,ambient,-0.05674441655,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T1,0.7609499802,stress,0.7042055637,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T2,0.8329507549,ambient,-0.05474134869,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T2,0.8329507549,stress,0.7782094062,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T3,0.8225080861,ambient,-0.06064356099,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T3,0.8225080861,stress,0.7618645251,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T4,0.3885007906,ambient,-0.03686797758,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T4,0.3885007906,stress,0.351632813,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T5,0.07413097115,ambient,-0.02040699069,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T5,0.07413097115,stress,0.05372398046,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T6,-0.510233379,ambient,-0.01014936236,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
963dccae77b7bcdbbc801ac2006ea06b,T6,-0.510233379,stress,-0.5203827414,Viridiplantae;Chlorophyta;Trebouxiophyceae;Chlorellales;Chlorellaceae;Picochlorum;.;pass,Viridiplantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Picochlorum,.;pass,ASV4478,Picochlorum (ASV4478),Y,mixotroph
ae351366b9335d224f3a9d6b0606799e,T0,1.149874926,ambient,-0.4173093614,Straminipila;Placidida;Placididea;Placidiida;Placidiaceae;Placidia;cafeteriopsis;tree1.8,Straminipila,Placidida,Placididea,Placidiida,Placidiaceae,Placidia,cafeteriopsis;tree1.8,ASV3229,Placidia (ASV3229),N,heterotroph
ae351366b9335d224f3a9d6b0606799e,T0,1.149874926,stress,0.7325655644,Straminipila;Placidida;Placididea;Placidiida;Placidiaceae;Placidia;cafeteriopsis;tree1.8,Straminipila,Placidida,Placididea,Placidiida,Placidiaceae,Placidia,cafeteriopsis;tree1.8,ASV3229,Placidia (ASV3229),N,heterotroph
ae351366b9335d224f3a9d6b0606799e,T1,-0.2319227066,ambient,0.374094545,Straminipila;Placidida;Placididea;Placidiida;Placidiaceae;Placidia;cafeteriopsis;tree1.8,Straminipila,Placidida,Placididea,Placidiida,Placidiaceae,Placidia,cafeteriopsis;tree1.8,ASV3229,Placidia (ASV3229),N,heterotroph
ae351366b9335d224f3a9d6b0606799e,T1,-0.2319227066,stress,0.1421718384,Straminipila;Placidida;Placididea;Placidiida;Placidiaceae;Placidia;cafeteriopsis;tree1.8,Straminipila,Placidida,Placididea,Placidiida,Placidiaceae,Placidia,cafeteriopsis;tree1.8,ASV3229,Placidia (ASV3229),N,heterotroph
